ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
B-4122,"3,4,4'-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-10-4-1-8(2-5-10)9-3-6-11(14)12(15)7-9/h1-7H,YZANRISAORXTHU-UHFFFAOYSA-N,Clc1ccc(cc1)c2ccc(Cl)c(Cl)c2,-6.55410000000,0.25295000000,2,G3,257.54700,5.31380,66.90800,15,0,0,3,1,76,2,0,0,2,0.00,103.39829600621,2.45279733119,474.72594705335
B-4123,"2,2',3,3'-tetrachlorobiphenyl",InChI=1S/C12H6Cl4/c13-9-5-1-3-7(11(9)15)8-4-2-6-10(14)12(8)16/h1-6H,VTLYHLREPCPDKX-UHFFFAOYSA-N,Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.27220000000,0.00000000000,1,G1,291.99200,5.96720,71.91800,16,0,0,4,1,82,2,0,0,2,0.00,113.70156223309,2.68107011190,485.03712407406
B-4124,"2,2',3,5'-tetrachlorobiphenyl",InChI=1S/C12H6Cl4/c13-7-4-5-10(14)9(6-7)8-2-1-3-11(15)12(8)16/h1-6H,ALDJIKXAHSDLLB-UHFFFAOYSA-N,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl,-6.46540000000,0.11765000000,2,G3,291.99200,5.96720,71.91800,16,0,0,4,1,82,2,0,0,2,0.00,113.70156223309,2.67137641657,534.53712407406
B-4127,"2,2',3,4-tetrachlorobiphenyl",InChI=1S/C12H6Cl4/c13-9-4-2-1-3-7(9)8-5-6-10(14)12(16)11(8)15/h1-6H,SEWHDNLIHDBVDZ-UHFFFAOYSA-N,Clc1ccc(c(Cl)c1Cl)c2ccccc2Cl,-6.82990000000,0.00000000000,1,G1,291.99200,5.96720,71.91800,16,0,0,4,1,82,2,0,0,2,0.00,113.70156223309,2.66424183483,534.53712407406
B-4128,"2,2',3,5,5'-pentachlorobiphenyl",InChI=1S/C12H5Cl5/c13-6-1-2-10(15)8(3-6)9-4-7(14)5-11(16)12(9)17/h1-5H,CRCBRZBVCDKPGA-UHFFFAOYSA-N,Clc1ccc(Cl)c(c1)c2cc(Cl)cc(Cl)c2Cl,-7.82010000000,0.00000000000,1,G1,326.43700,6.62060,76.92800,17,0,0,5,1,88,2,0,0,2,0.00,124.00482845997,2.71693343643,577.34893836578
B-4129,"2,2',3,3',5,6'-hexachlorobiphenyl",InChI=1S/C12H4Cl6/c13-5-3-6(11(17)9(16)4-5)10-7(14)1-2-8(15)12(10)18/h1-4H,UUTNFLRSJBQQJM-UHFFFAOYSA-N,Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)ccc(Cl)c2Cl,-7.82180000000,0.00000000000,1,G1,360.88200,7.27400,81.93800,18,0,0,6,1,94,2,0,0,2,0.00,134.30809468685,2.81020763157,620.45007986835
B-4130,"2,2',3,3',4,5-hexachlorobiphenyl",InChI=1S/C12H4Cl6/c13-7-3-1-2-5(9(7)15)6-4-8(14)11(17)12(18)10(6)16/h1-4H,VQQKIXKPMJTUMP-UHFFFAOYSA-N,Clc1cccc(c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.42060000000,0.28986370744,3,G5,360.88200,7.27400,81.93800,18,0,0,6,1,94,2,0,0,2,0.00,134.30809468685,2.76063006112,620.45007986835
B-4131,benzamide,"InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)",KXDAEFPNCMNJSK-UHFFFAOYSA-N,NC(=O)c1ccccc1,-0.95300000000,0.00000000000,1,G1,121.13900,0.78550,34.95990,9,1,1,2,1,46,1,0,0,1,43.09,53.29775803095,2.98145461404,205.41595260426
B-4132,"2-methyl-1,4-naphthoquinone","InChI=1S/C11H8O2/c1-7-6-10(12)8-4-2-3-5-9(8)11(7)13/h2-6H,1H3",MJVAVZPDRWSRRC-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2C1=O,-3.03190000000,0.01905000000,2,G3,172.18300,2.01190,48.86000,13,2,0,2,0,64,1,0,1,2,34.14,75.88372370585,2.69038953465,427.47134880199
B-4136,alpha-chlorotoluene,"InChI=1S/C7H7Cl/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",KCXMKQUNVWSEMD-UHFFFAOYSA-N,ClCc1ccccc1,-2.38220000000,0.00000000000,1,G1,126.58600,2.42540,35.99900,8,0,0,1,1,42,1,0,0,1,0.00,54.09961146078,2.83208583501,145.73281445034
B-4138,thioanisole,"InChI=1S/C7H8S/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.39000000000,1.35207478440,2,G2,124.20800,2.40850,38.22300,8,1,0,1,1,42,1,0,0,1,0.00,53.91945525926,2.83208583501,145.73281445034
B-4140,formanilide,"InChI=1S/C7H7NO/c9-6-8-7-4-2-1-3-5-7/h1-6H,(H,8,9)",DYDNPESBYVVLBO-UHFFFAOYSA-N,O=CNc1ccccc1,-0.67850000000,0.00000000000,1,G1,121.13900,1.25490,36.12870,9,1,1,2,2,46,1,0,0,1,29.10,53.50772951755,2.71952853284,183.36745603936
B-4141,phenylisothiocyanate,InChI=1S/C7H5NS/c9-6-8-7-4-2-1-3-5-7/h1-5H,QKFJKGMPGYROCL-UHFFFAOYSA-N,S=C=Nc1ccccc1,-3.17720000000,0.00000000000,1,G1,135.19100,2.42090,41.12800,9,2,0,2,1,44,1,0,0,1,12.36,59.05044796696,2.97485801128,223.93128368278
B-4144,2-chloroacetanilide,"InChI=1S/C8H8ClNO/c1-6(11)10-8-5-3-2-4-7(8)9/h2-5H,1H3,(H,10,11)",KNVQTRVKSOEHPU-UHFFFAOYSA-N,CC(=O)Nc1ccccc1Cl,-1.40010000000,0.00000000000,1,G1,169.61100,2.29840,45.75570,11,1,1,3,1,58,1,0,0,1,29.10,70.17593785882,2.85745415356,272.54949758389
B-4145,3-methylacetanilide,"InChI=1S/C9H11NO/c1-7-4-3-5-9(6-7)10-8(2)11/h3-6H,1-2H3,(H,10,11)",ALMHSXDYCFOZQD-UHFFFAOYSA-N,CC(=O)Nc1cccc(C)c1,-2.09100000000,0.00000000000,1,G1,149.19300,1.95342,45.48270,11,1,1,2,1,58,1,0,0,1,29.10,66.23761374634,2.79093145148,268.02017257091
B-4146,2-nitroacetanilide,"InChI=1S/C8H8N2O3/c1-6(11)9-7-4-2-3-5-8(7)10(12)13/h2-5H,1H3,(H,9,11)",BUNFNRVLMKHKIT-UHFFFAOYSA-N,CC(=O)Nc1ccccc1[N+]([O-])=O,-1.90930000000,0.00000000000,1,G1,180.16300,1.55320,47.40010,13,3,1,5,2,68,1,0,0,1,72.24,74.52564735444,3.04352735463,348.99730523753
B-4147,benzylisothiocyanate,"InChI=1S/C8H7NS/c10-7-9-6-8-4-2-1-3-5-8/h1-5H,6H2",MDKCFLQDBWCQCV-UHFFFAOYSA-N,S=C=NCc1ccccc1,-3.13640000000,0.00000000000,1,G1,149.21800,2.28940,45.17200,10,2,0,2,2,50,1,0,0,1,12.36,65.41539008136,2.66876618614,236.69432088305
B-4148,"5,6,7,8-tetrahydro-2-naphthol","InChI=1S/C10H12O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h5-7,11H,1-4H2",UMKXSOXZAXIOPJ-UHFFFAOYSA-N,Oc1ccc2CCCCc2c1,-1.99480000000,0.00000000000,1,G1,148.20500,2.27100,44.74880,11,1,1,1,0,58,1,0,1,2,20.23,66.67957417575,2.43054755873,265.57532913285
B-4149,"2,6-dichlorobenzamide","InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)",JHSPCUHPSIUQRB-UHFFFAOYSA-N,NC(=O)c1c(Cl)cccc1Cl,-1.84270000000,0.00000000000,1,G1,190.02900,2.09230,44.97990,11,1,1,4,1,58,1,0,0,1,43.09,73.90429048471,3.31891317349,278.24208977639
B-4150,3-methyl-4'-nitrodiphenyl ether,"InChI=1S/C13H11NO3/c1-10-3-2-4-13(9-10)17-12-7-5-11(6-8-12)14(15)16/h2-9H,1H3",DLKBRTKDSDXWNA-UHFFFAOYSA-N,Cc1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1,-4.66130000000,0.00000000000,1,G1,229.23500,3.69552,64.34940,17,3,0,4,3,86,2,0,0,2,52.37,98.61996039196,2.16352954751,534.61576792035
B-4151,n-(ethylaminomethyl)benzamide,"InChI=1S/C10H14N2O/c1-2-11-8-12-10(13)9-6-4-3-5-7-9/h3-7,11H,2,8H2,1H3,(H,12,13)",MUDXIWKFOCILIO-UHFFFAOYSA-N,CCNCNC(=O)c1ccccc1,-0.07490000000,0.00000000000,1,G1,178.23500,0.98340,52.45190,13,2,2,3,4,70,1,0,0,1,41.13,78.15241804434,2.40479665631,258.88707266800
B-4152,phenylpropylmethylamine,"InChI=1S/C10H15N/c1-9(8-11-2)10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3",AUFSOOYCQYDGES-UHFFFAOYSA-N,CNCC(C)c1ccccc1,-1.09470000000,0.00000000000,1,G1,149.23700,2.00950,48.78370,11,1,1,1,3,60,1,0,0,1,12.03,68.44103376069,2.61067516410,193.28756760360
B-4153,n-nitrosopiperidine,InChI=1S/C5H10N2O/c8-6-7-4-2-1-3-5-7/h1-5H2,UWSDONTXWQOZFN-UHFFFAOYSA-N,O=NN1CCCCC1,-0.17380000000,0.00000000000,1,G1,114.14800,1.15370,31.21900,8,2,0,3,1,46,0,1,1,1,32.67,48.61789000656,2.21665797221,78.49785513558
B-4154,azobenzene,InChI=1S/C12H10N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H,DMLAVOWQYNRWNQ-UHFFFAOYSA-N,c1ccc(cc1)N=Nc2ccccc2,-4.45440000000,0.25720000000,2,G3,182.22600,4.10200,57.06000,14,2,0,2,2,68,2,0,0,2,24.72,82.93527517005,2.15934141781,365.35156717534
B-4155,cocaine,"InChI=1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3/t12?,13?,14-,15+/m0/s1",ZPUCINDJVBIVPJ-PFSRBDOWSA-N,COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-2.22670000000,0.00000000000,1,G1,303.35800,1.86770,80.34150,22,5,0,5,3,118,1,2,2,3,55.84,129.74407240011,1.78965287987,559.03718225480
B-4156,imipramine,"InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3",BCGWQEUPMDMJNV-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc3ccccc13,-4.18700000000,0.00000000000,1,G1,280.41500,3.87500,90.46900,21,2,0,2,4,110,2,0,1,3,6.48,127.55692831321,1.94608572819,556.52027822277
B-4164,trimethyl phosphate,"InChI=1S/C3H9O4P/c1-5-8(4,6-2)7-3/h1-3H3",WVLBCYQITXONBZ-UHFFFAOYSA-N,CO[P](=O)(OC)OC,0.55260000000,0.00000000000,1,G1,140.07500,1.03370,28.63350,8,4,0,5,3,50,0,0,0,0,44.76,48.35938161962,3.79100981259,82.43699516085
B-4165,diisopropyl methylphosphonate,"InChI=1S/C7H17O3P/c1-6(2)9-11(5,8)10-7(3)4/h6-7H,1-5H3",WOAFDHWYKSOANX-UHFFFAOYSA-N,CC(C)O[P](C)(=O)OC(C)C,-0.05160000000,0.00000000000,1,G1,180.18400,2.65930,45.97250,11,3,0,4,4,68,0,0,0,0,35.53,68.61893458957,3.90783609524,139.76467590037
B-4167,benzylurea,"InChI=1S/C8H10N2O/c9-8(11)10-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)",RJNJWHFSKNJCTB-UHFFFAOYSA-N,NC(=O)NCc1ccccc1,-0.94620000000,0.00000000000,1,G1,150.18100,0.85490,42.86510,11,1,2,3,2,58,1,0,0,1,55.12,65.21256232895,2.45301874353,233.10719092921
B-4170,benzenesulfonamide,"InChI=1S/C6H7NO2S/c7-10(8,9)6-4-2-1-3-5-6/h1-5H,(H2,7,8,9)",KHBQMWCZKVMBLN-UHFFFAOYSA-N,N[S](=O)(=O)c1ccccc1,-1.56300000000,0.00000000000,1,G1,157.19400,0.33400,37.81520,10,2,1,4,1,54,1,0,0,1,60.16,59.53206970892,3.21864662888,303.77951809722
B-4171,m-methylbenzenesulfonamide,"InChI=1S/C7H9NO2S/c1-6-3-2-4-7(5-6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",NVZINPVISUVPHW-UHFFFAOYSA-N,Cc1cccc(c1)[S](N)(=O)=O,-1.34090000000,0.00000000000,1,G1,171.22100,0.64242,42.55220,11,2,1,4,1,60,1,0,0,1,60.16,65.89701182332,3.27791058458,356.45825254566
B-4172,cyclophosphamide,"InChI=1S/C7H15Cl2N2O2P/c8-2-5-11(6-3-9)14(12)10-4-1-7-13-14/h1-7H2,(H,10,12)",CMSMOCZEIVJLDB-UHFFFAOYSA-N,ClCCN(CCCl)[P]1(=O)NCCCO1,-0.81470000000,0.00000000000,1,G1,261.08900,1.88400,59.19120,14,2,1,7,5,84,0,1,1,1,41.57,94.44153500750,2.58226402848,201.86647567444
B-4173,"p,p'-ddt","InChI=1S/C14H9Cl5/c15-11-5-1-9(2-6-11)13(14(17,18)19)10-3-7-12(16)8-4-10/h1-8,13H",YVGGHNCTFXOJCH-UHFFFAOYSA-N,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.80920000000,0.38603609935,4,G5,354.49100,6.49550,85.03700,19,0,0,5,2,100,2,0,0,2,0.00,136.73471268876,2.47411681263,494.04416142196
B-4174,fenthion,"InChI=1S/C10H15O3PS2/c1-8-7-9(5-6-10(8)16-4)13-14(15,11-2)12-3/h5-7H,1-4H3",PNVJTZOFSHSLTO-UHFFFAOYSA-N,CO[P](=S)(OC)Oc1ccc(SC)c(C)c1,-4.56950000000,0.00000000000,1,G1,278.33500,3.61302,71.89100,16,5,0,6,5,90,1,0,0,1,27.69,105.73484539418,2.90501364904,401.05065730513
B-4176,dimethoate,"InChI=1S/C5H12NO3PS2/c1-6-5(7)4-12-10(11,8-2)9-3/h4H2,1-3H3,(H,6,7)",MCWXGJITAZMZEV-UHFFFAOYSA-N,CNC(=O)CS[P](=S)(OC)OC,-0.96240000000,0.11120000000,2,G3,229.26300,0.98290,54.82770,12,5,1,7,5,72,0,0,0,0,47.56,81.30244672165,3.89250063710,191.13235378876
B-4179,"p,p'-dde",InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,UCNVFOCBFJOQAL-UHFFFAOYSA-N,Clc1ccc(cc1)C(=C(Cl)Cl)c2ccc(Cl)cc2,-6.90040000000,0.75980000000,2,G2,318.03000,6.18790,80.63200,18,0,0,4,2,92,2,0,0,2,0.00,125.74184342970,2.50957311945,516.24791621700
B-4184,"2,4-dichlorophenoxyacetic acid","InChI=1S/C8H6Cl2O3/c9-5-1-2-7(6(10)3-5)13-4-8(11)12/h1-3H,4H2,(H,11,12)",OVSKIKFHRZPJSS-UHFFFAOYSA-N,OC(=O)COc1ccc(Cl)cc1Cl,-2.51390000000,0.16805000000,2,G3,221.03900,2.45680,49.59280,13,2,1,5,3,70,1,0,0,1,46.53,84.83712088380,2.71944151846,325.16521978179
B-4186,dichlofenthion,"InChI=1S/C10H13Cl2O3PS/c1-3-13-16(17,14-4-2)15-10-6-5-8(11)7-9(10)12/h5-7H,3-4H2,1-2H3",WGOWCPGHOCIHBW-UHFFFAOYSA-N,CCO[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,-6.10940000000,0.00000000000,1,G1,315.15800,4.66970,74.62700,17,4,0,7,6,96,1,0,0,1,27.69,116.21826782258,2.89340156093,418.01207914274
B-4187,chlorpropham,"InChI=1S/C10H12ClNO2/c1-7(2)14-10(13)12-9-5-3-4-8(11)6-9/h3-7H,1-2H3,(H,12,13)",CWJSHJJYOPWUGX-UHFFFAOYSA-N,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38040000000,0.00000000000,1,G1,213.66400,3.29690,56.69170,14,2,1,4,2,76,1,0,0,1,38.33,88.01936731712,2.55992567397,325.65296641022
B-4188,fenuron,"InChI=1S/C9H12N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h3-7H,1-2H3,(H,10,12)",XXOYNJXVWVNOOJ-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccccc1,-1.61010000000,0.11083321805,3,G5,164.20800,1.78010,49.14770,12,1,1,3,1,64,1,0,0,1,32.34,71.99744741654,2.58978297960,256.49086227672
B-4189,"dcip  (2,2'-oxybis-1-chloropropane)","InChI=1S/C6H12Cl2O/c1-5(3-7)9-6(2)4-8/h5-6H,3-4H2,1-2H3",QCFYJCYNJLBDRT-UHFFFAOYSA-N,CC(CCl)OC(C)CCl,-2.00270000000,0.00000000000,1,G1,171.06700,2.25760,41.44900,9,1,0,3,4,56,0,0,0,0,9.23,66.28403928308,3.22304690449,60.07820003462
B-4190,dicofol,"InChI=1S/C14H9Cl5O/c15-11-5-1-9(2-6-11)13(20,14(17,18)19)10-3-7-12(16)8-4-10/h1-8,20H",UOAMTSKGCBMZTC-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.66570000000,0.10885000000,2,G3,370.49000,5.59950,86.19280,20,1,1,6,2,106,2,0,0,2,20.23,141.52894644096,2.62237471079,540.95648237420
B-4192,dichlorprop,"InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)",MZHCENGPTKEIGP-UHFFFAOYSA-N,CC(Oc1ccc(Cl)cc1Cl)C(O)=O,-2.82710000000,0.18855000000,2,G3,235.06600,2.84530,54.18780,14,2,1,5,3,76,1,0,0,1,46.53,91.20206299820,2.81766488462,351.91034529536
B-4193,malathion,"InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3",JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC,-3.36370000000,0.00000000000,1,G1,330.36400,2.12180,77.56500,19,8,0,9,9,112,0,0,0,0,71.06,121.96590766908,4.80781070887,340.91157867989
B-4195,isopropyl phenyl carbamate,"InChI=1S/C10H13NO2/c1-8(2)13-10(12)11-9-6-4-3-5-7-9/h3-8H,1-2H3,(H,11,12)",VXPLXMJHHKHSOA-UHFFFAOYSA-N,CC(C)OC(=O)Nc1ccccc1,-3.00050000000,0.00000000000,1,G1,179.21900,2.64350,51.68170,13,2,1,3,2,70,1,0,0,1,38.33,77.71610109024,2.45867389843,269.51305165553
B-4198,phorate,"InChI=1S/C7H17O2PS3/c1-4-8-10(11,9-5-2)13-7-12-6-3/h4-7H2,1-3H3",BULVZWIRKLYCBC-UHFFFAOYSA-N,CCO[P](=S)(OCC)SCSCC,-3.71660000000,0.19670000000,2,G3,260.38600,3.72770,68.12700,13,5,0,6,8,80,0,0,0,0,18.46,94.44405669216,3.84593439989,155.81664443119
B-4199,disulfoton,"InChI=1S/C8H19O2PS3/c1-4-9-11(12,10-5-2)14-8-7-13-6-3/h4-8H2,1-3H3",DOFZAZXDOSGAJZ-UHFFFAOYSA-N,CCO[P](=S)(OCC)SCCSCC,-4.22620000000,0.00000000000,1,G1,274.41300,3.77020,72.99400,14,5,0,6,9,86,0,0,0,0,18.46,100.80899880655,3.77679725298,167.96932691750
B-4200,ronnel,"InChI=1S/C8H8Cl3O3PS/c1-12-15(16,13-2)14-8-4-6(10)5(9)3-7(8)11/h3-4H,1-2H3",JHJOOSLFWRRSGU-UHFFFAOYSA-N,CO[P](=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.50720000000,0.71878722551,3,G4,321.54900,4.54290,70.40300,16,4,0,8,4,90,1,0,0,1,27.69,113.79164982067,3.06376685364,432.78186641076
B-4201,dmpa,"InChI=1S/C10H14Cl2NO2PS/c1-7(2)13-16(17,14-3)15-10-5-4-8(11)6-9(10)12/h4-7H,1-3H3,(H,13,17)",PJFGPJQBWSEWKX-UHFFFAOYSA-N,CO[P](=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,-4.79820000000,0.00000000000,1,G1,314.17400,4.24110,76.65570,17,3,1,7,5,96,1,0,0,1,30.49,116.62412389431,2.90867206247,442.31411626963
B-4202,crufomate,"InChI=1S/C12H19ClNO3P/c1-12(2,3)9-6-7-11(10(13)8-9)17-18(15,14-4)16-5/h6-8H,1-5H3,(H,14,15)",BOFHKBLZOYVHSI-UHFFFAOYSA-N,CN[P](=O)(OC)Oc1ccc(cc1Cl)C(C)(C)C,-3.16390000000,0.00000000000,1,G1,291.71500,3.99020,74.45520,18,3,1,6,4,102,1,0,0,1,47.56,113.22042446749,3.03966067515,462.88059414356
B-4203,naled,"InChI=1S/C4H7Br2Cl2O4P/c1-10-13(9,11-2)12-3(5)4(6,7)8/h3H,1-2H3",BUYMVQAILCEWRR-UHFFFAOYSA-N,CO[P](=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.27970000000,0.00000000000,1,G1,380.78400,3.65120,58.78850,13,4,0,9,5,80,0,0,0,0,44.76,103.06595139906,4.34894564871,200.81093255155
B-4204,paraoxon,"InChI=1S/C10H14NO6P/c1-3-15-18(14,16-4-2)17-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3",WYMSBXTXOHUIGT-UHFFFAOYSA-N,CCO[P](=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,-2.05940000000,0.00000000000,1,G1,275.19700,3.15470,64.58290,18,6,0,8,7,100,1,0,0,1,87.90,104.43439366258,2.80929882397,436.18605594508
B-4205,trichloronate,"InChI=1S/C10H12Cl3O2PS/c1-3-14-16(17,4-2)15-10-6-8(12)7(11)5-9(10)13/h5-6H,3-4H2,1-2H3",ANIAQSUBRGXWLS-UHFFFAOYSA-N,CCO[P](=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.75240000000,0.00000000000,1,G1,333.60400,5.39150,78.55200,17,3,0,7,5,96,1,0,0,1,18.46,121.32131856183,3.01833756390,453.42230511705
B-4206,diuron,"InChI=1S/C9H10Cl2N2O/c1-13(2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",XMTQQYYKAHVGBJ-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.74430000000,1.22716393938,5,G4,233.09800,3.08690,59.16770,14,1,1,5,1,76,1,0,0,1,32.34,92.60397987031,2.78120837409,352.66523279753
B-4207,linuron,"InChI=1S/C9H10Cl2N2O2/c1-13(15-2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",XKJMBINCVNINCA-UHFFFAOYSA-N,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.52130000000,0.03535000000,2,G3,249.09700,3.01850,60.25270,15,2,1,6,2,82,1,0,0,1,41.57,97.67156359929,2.72968912263,371.13001884822
B-4208,chlorfenvinphos,"InChI=1S/C12H14Cl3O4P/c1-3-17-20(16,18-4-2)19-12(8-13)10-6-5-9(14)7-11(10)15/h5-8H,3-4H2,1-2H3/b12-8-",FSAVDKDHPDSCTO-WQLSENKSSA-N,CCO[P](=O)(OCC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,-3.46240000000,0.00000000000,1,G1,359.57300,5.72830,82.23550,20,4,0,8,7,112,1,0,0,1,44.76,132.73149781733,3.04734026477,523.43376181176
B-4209,3-chloro-dimethyl parathion,"InChI=1S/C8H9ClNO5PS/c1-13-16(17,14-2)15-6-3-4-8(10(11)12)7(9)5-6/h3-5H,1-2H3",NZNRRXXETLSZRO-UHFFFAOYSA-N,CO[P](=S)(OC)Oc1ccc(c(Cl)c1)[N+]([O-])=O,-3.87170000000,0.00000000000,1,G1,297.65600,3.14430,67.03740,17,6,0,9,5,94,1,0,0,1,70.83,107.83809308941,2.98964948712,474.98338445956
B-4210,neburon,"InChI=1S/C12H16Cl2N2O/c1-3-4-7-16(2)12(17)15-9-5-6-10(13)11(14)8-9/h5-6,8H,3-4,7H2,1-2H3,(H,15,17)",CCGPUGMWYLICGL-UHFFFAOYSA-N,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.75840000000,0.00580000000,2,G3,275.17900,4.25720,73.01870,17,1,1,5,4,94,1,0,0,1,32.34,111.69880621350,2.57959712341,396.09206045906
B-4211,o-butyl carbamate,"InChI=1S/C5H11NO2/c1-2-3-4-8-5(6)7/h2-4H2,1H3,(H2,6,7)",SKKTUOZKZKCGTB-UHFFFAOYSA-N,CCCCOC(N)=O,-0.65710000000,0.01167800755,2,G3,117.14800,0.88180,30.44340,8,2,1,3,3,48,0,0,0,0,52.32,48.81397751198,2.82235455425,72.82892142331
B-4212,o-methyl carbamate,"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",GTCAXTIRRLKXRU-UHFFFAOYSA-N,COC(N)=O,0.96400000000,0.00000000000,1,G1,75.06700,-0.28850,16.59240,5,2,1,3,0,30,0,0,0,0,52.32,29.71915116879,2.84737892309,42.91260938324
B-4213,o-propylcarbamate,"InChI=1S/C4H9NO2/c1-2-3-7-4(5)6/h2-3H2,1H3,(H2,5,6)",YNTOKMNHRPSGFU-UHFFFAOYSA-N,CCCOC(N)=O,-0.13020000000,0.00000000000,1,G1,103.12100,0.49170,25.82640,7,2,1,3,2,42,0,0,0,0,52.32,42.44903539758,2.82193893706,62.71013448036
B-4214,propanil,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",LFULEKSKNZEWOE-UHFFFAOYSA-N,CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.98640000000,0.13493583660,4,G5,218.08300,3.34190,55.38270,13,1,1,4,2,70,1,0,0,1,29.10,86.84414620010,2.79356843365,325.39078227097
B-4217,carbophenothion-methyl,"InChI=1S/C9H12ClO2PS3/c1-11-13(14,12-2)16-7-15-9-5-3-8(10)4-6-9/h3-6H,7H2,1-2H3",OUCCVXVYGFBXSV-UHFFFAOYSA-N,CO[P](=S)(OC)SCSc1ccc(Cl)cc1,-5.29390000000,0.00000000000,1,G1,314.82100,4.64010,78.07000,16,5,0,7,6,90,1,0,0,1,18.46,114.34464866752,2.40995251515,363.52177667991
B-4219,n-methyl-m-tolylcarbamate,"InChI=1S/C9H11NO2/c1-7-4-3-5-8(6-7)12-9(11)10-2/h3-6H,1-2H3,(H,10,11)",VOEYXMAFNDNNED-UHFFFAOYSA-N,CNC(=O)Oc1cccc(C)c1,-1.80300000000,0.00000000000,1,G1,165.19200,1.71322,46.26270,12,2,1,3,1,64,1,0,0,1,38.33,71.35115897585,2.69429430357,283.61195376207
B-4221,chlorothanonil,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,CRQQGFGUEAVUIL-UHFFFAOYSA-N,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,-5.64660000000,0.63048122009,3,G4,265.91400,4.04356,55.91200,14,2,0,6,0,70,1,0,0,1,47.58,100.15951161875,3.78171962400,440.58047594407
