id,bibtexkey,quotation,bibliography,doi
704,2980,Tucker et&nbsp;al. (1981),"Tucker, E. E., Lane, E. H., &#x0026; Christian, S. D.: <span class='"cmti-10'">Vapor pressure studies of hydrophobic interactions.</span> <span class='"cmti-10'">formation</span> <span class='"cmti-10'">of benzene-benzene and cyclohexane-cyclohexanol dimers in dilute aqueous</span> <span class='"cmti-10'">solution</span>, J. Solution Chem., 10, 1–20, <a href='"https://doi.org/10.1007/BF00652776'" >doi:10.1007/BF00652776</a> (1981). ",
705,2463,Turner et&nbsp;al. (1996),"Turner, L. H., Chiew, Y. C., Ahlert, R. C., &#x0026; Kosson, D. S.: <span class='"cmti-10'">Measuring</span> <span class='"cmti-10'">vapor-liquid equilibrium for aqueous-organic systems: Review and a new</span> <span class='"cmti-10'">technique</span>, AIChE J., 42, 1772–1788, <a href='"https://doi.org/10.1002/AIC.690420629'" >doi:10.1002/AIC.690420629</a> (1996). ",
706,1516,Ueberfeld et&nbsp;al. (2001),"Ueberfeld, J., Zbinden, H., Gisin, N., &#x0026; Pellaux, J. P.: <span class='"cmti-10'">Determination of Henry&#x2019;s</span> <span class='"cmti-10'">constant using a photoacoustic sensor</span>, J. Chem. Thermodyn., 33, 755–764, <a href='"https://doi.org/10.1006/JCHT.2000.0776'" >doi:10.1006/JCHT.2000.0776</a> (2001). ",
707,vankrevelen49,Van Krevelen et&nbsp;al. (1949),"Van Krevelen, D. W., Hoftijzer, P. J., &#x0026; Huntjens, F. J.: <span class='"cmti-10'">Composition</span> <span class='"cmti-10'">and vapor pressures of aqueous solutions of ammonia, carbon dioxide and</span> <span class='"cmti-10'">hydrogen sulfide</span>, Recl. Trav. Chim. Pays-Bas, 68, 191–216 (1949). ",
708,2125,van Roon et&nbsp;al. (2005),"van Roon, A., Parsons, J. R., Kloeze, A. M. T., &#x0026; Govers, H. A. J.: <span class='"cmti-10'">Fate and</span> <span class='"cmti-10'">transport of monoterpenes through soils. Part I. Prediction of temperature</span> <span class='"cmti-10'">dependent soil fate model input-parameters</span>, Chemosphere, 61, 599–609, <a href='"https://doi.org/10.1016/J.CHEMOSPHERE.2005.02.081'" >doi:10.1016/J.CHEMOSPHERE.2005.02.081</a> (2005). ",
709,2896,Vane and Giroux (2000),"Vane, L. M. &#x0026; Giroux, E. L.: <span class='"cmti-10'">Henry&#x2019;s law constants</span> <span class='"cmti-10'">and micellar partitioning of volatile organic compounds in surfactant</span> <span class='"cmti-10'">solutions</span>, J. Chem. Eng. Data, 45, 38–47, <a href='"https://doi.org/10.1021/JE990195U'" >doi:10.1021/JE990195U</a> (2000). ",
710,995,Villalta et&nbsp;al. (1996),"Villalta, P. W., Lovejoy, E. R., &#x0026; Hanson, D. R.: <span class='"cmti-10'">Reaction probability of peroxyacetyl radical on aqueous surfaces</span>, Geophys. Res. Lett., 23, 1765–1768, <a href='"https://doi.org/10.1029/96GL01286'" >doi:10.1029/96GL01286</a> (1996). ",
711,2925,Vitenberg and Dobryakov (2008),"Vitenberg, A. G. &#x0026; Dobryakov, Y. G.: <span class='"cmti-10'">Gas-chromatographic determination of the distribution ratios of volatile</span> <span class='"cmti-10'">substances in gas-liquid systems</span>, Russ. J. Appl. Chem., 81, 339–359, <a href='"https://doi.org/10.1134/S1070427208030014'" >doi:10.1134/S1070427208030014</a> (2008). ",
712,1492,Vitenberg et&nbsp;al. (1974),"Vitenberg, A. G., Ioffe, B. V., &#x0026; Borisov, V. N.: <span class='"cmti-10'">Application of</span> <span class='"cmti-10'">phase equilibria to gas chromatographic trace analysis</span>, Chromatographia, 7, 610–619, <a href='"https://doi.org/10.1007/BF02269053'" >doi:10.1007/BF02269053</a> (1974). ",
713,728,Vitenberg et&nbsp;al. (1975),"Vitenberg, A. G., Ioffe, B. V., Dimitrova, Z. S., &#x0026; Butaeva, I. L.: <span class='"cmti-10'">Determination of</span> <span class='"cmti-10'">gas-liquid partition coefficients by means of gas chromatographic analysis</span>, J. Chromatogr., 112, 319–327, <a href='"https://doi.org/10.1016/S0021-9673(00)99964-3'" >doi:10.1016/S0021-9673(00)99964-3</a> (1975). ",
714,446,Vogt et&nbsp;al. (1996),"Vogt, R., Crutzen, P. J., &#x0026; Sander, R.: <span class='"cmti-10'">A mechanism for halogen release</span> <span class='"cmti-10'">from sea-salt aerosol in the remote marine boundary layer</span>, Nature, 383, 327–330, <a href='"https://doi.org/10.1038/383327A0'" >doi:10.1038/383327A0</a> (1996). ",
715,3134,Volkamer et&nbsp;al. (2009),"Volkamer, R., Ziemann, P. J., &#x0026; Molina, M. J.: <span class='"cmti-10'">Secondary organic aerosol</span> <span class='"cmti-10'">formation from acetylene (</span>C<sub><span class='"cmr-7'">2</span></sub>H<sub><span class='"cmr-7'">2</span></sub><span class='"cmti-10'">): seed effect on SOA yields due to organic</span> <span class='"cmti-10'">photochemistry in the aerosol aqueous phase</span>, Atmos. Chem. Phys., 9, 1907–1928, <a href='"https://doi.org/10.5194/acp-9-1907-2009'" >doi:10.5194/acp-9-1907-2009</a> (2009). ",
716,1721,von Hartungen et&nbsp;al. (2004),"von Hartungen, E., Wisthaler, A., Mikoviny, T., Jaksch, D., Boscaini, E., Dunphy, P. J., &#x0026; Märk, T. D.: <span class='"cmti-10'">Proton-transfer-reaction mass</span> <span class='"cmti-10'">spectrometry (PTR-MS) of carboxylic acids. Determination of Henry&#x2019;s</span> <span class='"cmti-10'">law constants and axillary odour investigations</span>, Int. J. Mass Spectrom., 239, 243–248, <a href='"https://doi.org/10.1016/J.IJMS.2004.09.009'" >doi:10.1016/J.IJMS.2004.09.009</a> (2004). ",
717,489,Wagman et&nbsp;al. (1982),"Wagman, D. D., Evans, W. H., Parker, V. B., Schumm, R. H., Halow, I., Bailey, S. M., Churney, K. L., &#x0026; Nuttall, R. L.: <span class='"cmti-10'">The NBS tables of</span> <span class='"cmti-10'">chemical thermodynamic properties; Selected values for inorganic and</span> C<sub><span class='"cmr-7'">1</span></sub> <span class='"cmti-10'">and</span> C<sub><span class='"cmr-7'">2</span></sub> <span class='"cmti-10'">organic substances in SI units</span>, J. Phys. Chem. Ref. Data, 11, suppl. 2 (1982). ",
718,2555,Wagner and Pruss (1993),"Wagner, W. &#x0026; Pruss, A.: <span class='"cmti-10'">International equations</span> <span class='"cmti-10'">for the saturation properties of ordinary water substance. Revised</span> <span class='"cmti-10'">according to the international temperature scale of 1990. Addendum to</span> <span class='"cmti-10'">J.</span><span class='"cmti-10'"> Phys.</span><span class='"cmti-10'"> Chem.</span><span class='"cmti-10'"> Ref.</span><span class='"cmti-10'"> Data 16, 893 (1987)</span>, J. Phys. Chem. Ref. Data, 22, 783–787, <a href='"https://doi.org/10.1063/1.555926'" >doi:10.1063/1.555926</a> (1993). ",
719,3109,Wang et&nbsp;al. (2014),"Wang, C., Lei, Y. D., Endo, S., &#x0026; Wania, F.: <span class='"cmti-10'">Measuring and modeling the</span> <span class='"cmti-10'">salting-out effect in ammonium sulfate solutions</span>, Environ. Sci. Technol., 48, 13 238–13 245, <a href='"https://doi.org/10.1021/ES5035602'" >doi:10.1021/ES5035602</a> (2014). ",
720,318,Wang et&nbsp;al. (1994),"Wang, T. X., Kelley, M. D., Cooper, J. N., Beckwith, R. C., &#x0026; Margerum, D. W.: <span class='"cmti-10'">Equilibrium, kinetic, and UV-spectral characteristics of aqueous</span> <span class='"cmti-10'">bromine chloride, bromine, and chlorine species</span>, Inorg. Chem., 33, 5872–5878, <a href='"https://doi.org/10.1021/IC00103A040'" >doi:10.1021/IC00103A040</a> (1994). ",
721,2949,Wang and Wong (2002),"Wang, Y. H. &#x0026; Wong, P. K.: <span class='"cmti-10'">Mathematical</span> <span class='"cmti-10'">relationships between vapor pressure, water solubility, Henry&#x2019;s law</span> <span class='"cmti-10'">constant, </span><span class='"cmmi-10'">n</span><span class='"cmti-10'">-octanol/water partition coefficent and gas chromatographic</span> <span class='"cmti-10'">retention index of polychlorinated-dibenzo-dioxins</span>, Wat. Res., 36, 350–355, <a href='"https://doi.org/10.1016/S0043-1354(01)00192-0'" >doi:10.1016/S0043-1354(01)00192-0</a> (2002). ",
722,2536,Wania and Dugani (2003),"Wania, F. &#x0026; Dugani, C. B.: <span class='"cmti-10'">Assessing the</span> <span class='"cmti-10'">long-range transport potential of polybrominated diphenyl ethers: A</span> <span class='"cmti-10'">comparison of four multimedia models</span>, Environ. Toxicol. Chem., 22, 1252–1261, <a href='"https://doi.org/10.1002/ETC.5620220610'" >doi:10.1002/ETC.5620220610</a> (2003). ",
723,67,Warneck (1988),"Warneck, P.: Chemistry of the Natural Atmosphere, Acad., San Diego, CA (1988). ",
724,1257,Warneck (1999),"Warneck, P.: <span class='"cmti-10'">The relative importance of various pathways</span> <span class='"cmti-10'">for the oxidation of sulfur dioxide and nitrogen dioxide in sunlit</span> <span class='"cmti-10'">continental fair weather clouds</span>, Phys. Chem. Chem. Phys., 1, 5471–5483, <a href='"https://doi.org/10.1039/A906558J'" >doi:10.1039/A906558J</a> (1999). ",
725,2432,Warneck (2003),"Warneck, P.: <span class='"cmti-10'">The solubility of ozone in water</span>, in: Chemicals in the Atmosphere: Solubility, Sources and Reactivity, edited by Fogg, P. &#x0026; Sangster, J., pp. 225–228, John Wiley &#x0026; Sons, Inc. (2003). ",
726,2212,Warneck (2005),"Warneck, P.: <span class='"cmti-10'">Multi-phase chemistry of</span> C<sub><span class='"cmr-7'">2</span></sub> <span class='"cmti-10'">and</span> C<sub><span class='"cmr-7'">3</span></sub> <span class='"cmti-10'">organic</span> <span class='"cmti-10'">compounds in the marine atmosphere</span>, J. Atmos. Chem., 51, 119–159, <a href='"https://doi.org/10.1007/S10874-005-5984-7'" >doi:10.1007/S10874-005-5984-7</a> (2005). ",
727,1831,Warneck (2006),"Warneck, P.: <span class='"cmti-10'">A note on the temperature dependence of</span> <span class='"cmti-10'">Henry&#x2019;s Law coefficients for methanol and ethanol</span>, Atmos. Environ., 40, 7146–7151, <a href='"https://doi.org/10.1016/J.ATMOSENV.2006.06.024'" >doi:10.1016/J.ATMOSENV.2006.06.024</a> (2006). ",
728,1855,Warneck (2007),"Warneck, P.: <span class='"cmti-10'">A review of Henry&#x2019;s law coefficients for</span> <span class='"cmti-10'">chlorine-containing</span> C<sub><span class='"cmr-7'">1</span></sub> <span class='"cmti-10'">and</span> C<sub><span class='"cmr-7'">2</span></sub> <span class='"cmti-10'">hydrocarbons</span>, Chemosphere, 69, 347–361, <a href='"https://doi.org/10.1016/J.CHEMOSPHERE.2007.04.088'" >doi:10.1016/J.CHEMOSPHERE.2007.04.088</a> (2007). ",
729,2828,Warneck and Williams (2012),"Warneck, P. &#x0026; Williams, J.: The Atmospheric Chemist&#x2019;s Companion: Numerical Data for Use in the Atmospheric Sciences, Springer Verlag, <a href='"https://doi.org/10.1007/978-94-007-2275-0'" >doi:10.1007/978-94-007-2275-0</a> (2012). ",
730,669,Warneck et&nbsp;al. (1996),"Warneck, P., Mirabel, P., Salmon, G. A., van Eldik, R., Vinckier, C., Wannowius, K. J., &#x0026; Zetzsch, C.: <span class='"cmti-10'">Chapter 2: Review of the activities and</span> <span class='"cmti-10'">achievements of the EUROTRAC subproject HALIPP</span>, in: Heterogeneous and Liquid-Phase Processes, edited by Warneck, P., pp. 7–74, Springer Verlag, Berlin, <a href='"https://doi.org/10.1007/978-3-642-61445-3_2'" >doi:10.1007/978-3-642-61445-3_2</a> (1996). ",
731,2900,Warner et&nbsp;al. (1980),"Warner, H. P., Cohen, J. M., &#x0026; Ireland, J. C.: <span class='"cmti-10'">Determination of Henry&#x2019;s</span> <span class='"cmti-10'">law constants of selected priority pollutants</span>, Tech. rep., U.S. EPA, Municipal Environmental Research Laboratory, Wastewater Research Division, Cincinnati, Ohio, 45268, USA (1980). ",
732,2240,Warner and Weiss (1985),"Warner, M. J. &#x0026; Weiss, R. F.: <span class='"cmti-10'">Solubilities of</span> <span class='"cmti-10'">chlorofluorocarbons 11 and 12 in water and seawater</span>, Deep-Sea Res. A, 32, 1485–1497 (1985). ",
733,791,Wasik and Tsang (1970),"Wasik, S. P. &#x0026; Tsang, W.: <span class='"cmti-10'">Gas chromatographic</span> <span class='"cmti-10'">determination of partition coefficients of some unsaturated hydrocarbons</span> <span class='"cmti-10'">and their deuterated isomers in aqueous silver nitrate solutions</span>, J. Phys. Chem., 74, 2970–2976, <a href='"https://doi.org/10.1021/J100709A023'" >doi:10.1021/J100709A023</a> (1970). ",
734,2538,Watanabe (1993),"Watanabe, T.: <span class='"cmti-10'">Relationship between volatilization rates</span> <span class='"cmti-10'">and physicochemical properties of some pesticides</span>, J. Pestic. Sci., 18, 201–209, <a href='"https://doi.org/10.1584/JPESTICS.18.3_201'" >doi:10.1584/JPESTICS.18.3_201</a> (1993). ",
735,824,Watts and Brimblecombe (1987),"Watts, S. F. &#x0026; Brimblecombe, P.: <span class='"cmti-10'">The</span> <span class='"cmti-10'">Henry&#x2019;s law constant of dimethyl sulphoxide</span>, Environ. Technol. Lett., 8, 483–486, <a href='"https://doi.org/10.1080/09593338709384509'" >doi:10.1080/09593338709384509</a> (1987). ",
736,2537,Webster et&nbsp;al. (1985),"Webster, G. R. B., Friesen, K. J., Sarna, L. P., &#x0026; Muir, D. C. G.: <span class='"cmti-10'">Environmental</span> <span class='"cmti-10'">fate modelling of chlorodioxins: Determination of physical constants</span>, Chemosphere, 14, 609–622, <a href='"https://doi.org/10.1016/0045-6535(85)90169-9'" >doi:10.1016/0045-6535(85)90169-9</a> (1985). ",
737,205,Weinstein-Lloyd and Schwartz (1991),"Weinstein-Lloyd, J. &#x0026; Schwartz, S. E.: <span class='"cmti-10'">Low-intensity radiolysis study of free-radical reactions in cloudwater:</span> H<sub><span class='"cmr-7'">2</span></sub>O<sub><span class='"cmr-7'">2</span></sub> <span class='"cmti-10'">production and destruction</span>, Environ. Sci. Technol., 25, 791–800, <a href='"https://doi.org/10.1021/ES00016A027'" >doi:10.1021/ES00016A027</a> (1991). ",
738,1779,Weiss (1974),"Weiss, R. F.: <span class='"cmti-10'">Carbon dioxide in water</span> <span class='"cmti-10'">and seawater: The solubility of a non-ideal gas</span>, Mar. Chem., 2, 203–215, <a href='"https://doi.org/10.1016/0304-4203(74)90015-2'" >doi:10.1016/0304-4203(74)90015-2</a> (1974). ",
739,2832,Weiss and Price (1980),"Weiss, R. F. &#x0026; Price, B. A.: <span class='"cmti-10'">Nitrous oxide solubility</span> <span class='"cmti-10'">in water and seawater</span>, Mar. Chem., 8, 347–359, <a href='"https://doi.org/10.1016/0304-4203(80)90024-9'" >doi:10.1016/0304-4203(80)90024-9</a> (1980). ",
741,849,Westcott et&nbsp;al. (1981),"Westcott, J. W., Simon, C. G., &#x0026; Bidleman, T. F.: <span class='"cmti-10'">Determination of</span> <span class='"cmti-10'">polychlorinated biphenyl vapor pressures by a semimicro gas saturation</span> <span class='"cmti-10'">method</span>, Environ. Sci. Technol., 15, 1375–1378, <a href='"https://doi.org/10.1021/ES00093A012'" >doi:10.1021/ES00093A012</a> (1981). ",
742,776,Westheimer and Ingraham (1956),"Westheimer, F. H. &#x0026; Ingraham, L. L.: <span class='"cmti-10'">The entropy of chelation</span>, J. Phys. Chem., 60, 1668–1670, <a href='"https://doi.org/10.1021/J150546A024'" >doi:10.1021/J150546A024</a> (1956). ",
743,3070,WHO (1990),"WHO: <span class='"cmti-10'">Environmental Health Criteria 101 – methylmercury</span>, Tech. rep., World Health Organization, URL http://www.inchem.org/documents/ehc/ehc/ehc101.htm (1990). ",
744,190,Wilhelm et&nbsp;al. (1977),"Wilhelm, E., Battino, R., &#x0026; Wilcock, R. J.: <span class='"cmti-10'">Low-pressure solubility of gases in liquid water</span>, Chem. Rev., 77, 219–262, <a href='"https://doi.org/10.1021/CR60306A003'" >doi:10.1021/CR60306A003</a> (1977). ",
745,160,Winiwarter et&nbsp;al. (1988),"Winiwarter, W., Puxbaum, H., Fuzzi, S., Facchini, M. C., Orsi, G., Beltz, N., Enderle, K.-H., &#x0026; Jaeschke, W.: <span class='"cmti-10'">Organic acid gas and liquid-phase</span> <span class='"cmti-10'">measurements in Po valley fall-winter conditions in the presence of fog</span>, Tellus, 40B, 348–357, <a href='"https://doi.org/10.1111/J.1600-0889.1988.TB00109.X'" >doi:10.1111/J.1600-0889.1988.TB00109.X</a> (1988). ",
746,3026,Winkler (1891a),"Winkler, L. W.: <span class='"cmti-10'">Die L</span><span class='"cmti-10'">öslichkeit der</span> <span class='"cmti-10'">Gase in Wasser (erste Abhandlung)</span>, Ber. Dtsch. Chem. Ges., 24, 89–101, <a href='"https://doi.org/10.1002/CBER.18910240116'" >doi:10.1002/CBER.18910240116</a> (1891a). ",
747,3027,Winkler (1891b),"Winkler, L. W.: <span class='"cmti-10'">Die L</span><span class='"cmti-10'">öslichkeit der Gase in Wasser</span> <span class='"cmti-10'">(zweite Abhandlung)</span>, Ber. Dtsch. Chem. Ges., 24, 3602–3610, <a href='"https://doi.org/10.1002/CBER.189102402237'" >doi:10.1002/CBER.189102402237</a> (1891b). ",
748,871,Winkler (1899),"Winkler, L. W.: <span class='"cmti-10'">L</span><span class='"cmti-10'">öslichkeit des Broms in Wasser</span>, Chem. Ztg., 23, 687–689 (1899). ",
749,2834,Winkler (1901),"Winkler, L. W.: <span class='"cmti-10'">Die L</span><span class='"cmti-10'">öslichkeit der Gase</span> <span class='"cmti-10'">in Wasser (dritte Abhandlung)</span>, Ber. Dtsch. Chem. Ges., 34, 1408–1422, <a href='"https://doi.org/10.1002/CBER.19010340210'" >doi:10.1002/CBER.19010340210</a> (1901). ",
750,862,Winkler (1906),"Winkler, L. W.: <span class='"cmti-10'">Gesetzm</span><span class='"cmti-10'">ässigkeit bei der Absorption der Gase in Fl</span><span class='"cmti-10'">üssigkeiten</span>, Z. Phys. Chem., 55, 344–354, <a href='"https://doi.org/10.1515/ZPCH-1906-5518'" >doi:10.1515/ZPCH-1906-5518</a> (1906). ",
751,winkler07,Winkler (1907),"Winkler, L. W.: Math. Termesz. Ertesitö, 25, 86 (1907). ",
752,2830,Wisegarver and Cline (1985),"Wisegarver, D. P. &#x0026; Cline, J. D.: <span class='"cmti-10'">Solubility</span> <span class='"cmti-10'">of trichlorofluoromethane (F-11) and dichlorodifluoromethane (F-12) in</span> <span class='"cmti-10'">seawater and its relationship to surface concentrations in the North</span> <span class='"cmti-10'">Pacific</span>, Deep-Sea Res. A, 32, 97–106 (1985). ",
